cpf;curso ;area;unidade;turno;mensalidade;situacao_pgto;forma_pgto;genero;idade;pcd;estagio;dps;pegou_certificado
4020032;tecnico em gestao;Exatas;Unidade Centro;Tarde;3170;nao pago;2;M;33;nao;nao;DP;sim
3590628;tecnico em Direito;juridico;Unidade Norte;Noite;1928;pago;1;F;20;sim;sim;N/DP;sim
4891262;tecnico em nutricao;saude;Unidade Sul;Tarde;2507;nao pago;2;F;29;sim;sim;DP;sim
4918219;tecnico em informatica;Exatas;Unidade Norte;manha;2366;nao pago;2;F;37;sim;nao;DP;nao
3745100;tecnico em nutricao;saude;Unidade Norte;Noite;2489;nao pago;1;F;43;nao;sim;DP;sim
3496690;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;3170;pago;3;F;19;sim;nao;DP;sim
4422628;tecnico em Enfermagem;saude;Unidade Norte;Tarde;2674;pago;3;M;19;sim;sim;DP;sim
3917850;tecnico em estatistica;Exatas;Unidade Sul;Noite;1755;pago;1;F;23;sim;sim;DP;nao
3771332;tecnico em Direito;juridico;Unidade Norte;Noite;3723;nao pago;2;M;32;sim;nao;N/DP;sim
4030440;tecnico em Radiologia;saude;Unidade Centro;Noite;1598;pago;2;F;43;nao;sim;N/DP;sim
4362415;tecnico em nutricao;saude;Unidade Sul;manha;2672;nao pago;1;F;26;nao;nao;DP;nao
4228608;tecnico em Enfermagem;saude;Unidade Sul;Tarde;3581;pago;2;F;41;sim;nao;DP;nao
4956821;tecnico em Enfermagem;saude;Unidade Norte;Noite;2259;nao pago;3;F;25;nao;nao;N/DP;nao
3847879;tecnico em Direito;juridico;Unidade Norte;manha;1474;nao pago;3;F;40;nao;nao;DP;nao
3842867;tecnico em Direito;juridico;Unidade Sul;manha;2437;pago;3;M;34;nao;nao;DP;nao
3229510;tecnico em Direito;juridico;Unidade Centro;manha;1919;pago;2;F;22;nao;nao;DP;sim
4147295;tecnico em mediacao legal;juridico;Unidade Norte;manha;3755;nao pago;1;F;34;sim;sim;N/DP;nao
3507427;tecnico em estatistica;Exatas;Unidade Centro;manha;3483;nao pago;2;F;30;nao;nao;DP;sim
3022782;tecnico em informatica;Exatas;Unidade Norte;manha;1574;pago;3;M;19;sim;nao;N/DP;sim
3304011;tecnico em mediacao legal;juridico;Unidade Centro;manha;3559;nao pago;2;M;27;nao;sim;DP;sim
3808804;tecnico em Direito;juridico;Unidade Norte;manha;2558;pago;1;F;32;nao;sim;N/DP;nao
4621243;tecnico em mediacao legal;juridico;Unidade Sul;manha;2116;nao pago;3;F;29;sim;nao;DP;sim
4832091;tecnico em Direito;juridico;Unidade Centro;Tarde;3644;nao pago;1;M;35;nao;nao;N/DP;sim
4552099;tecnico em estatistica;Exatas;Unidade Sul;manha;2360;pago;2;F;24;nao;sim;N/DP;sim
3253221;tecnico em nutricao;saude;Unidade Norte;Noite;3932;pago;1;F;38;nao;nao;DP;nao
4852855;tecnico em Enfermagem;saude;Unidade Norte;manha;3237;pago;3;M;38;sim;sim;N/DP;sim
4813074;tecnico em gestao;Exatas;Unidade Centro;manha;2661;nao pago;1;F;32;nao;sim;DP;nao
3364973;tecnico em informatica;Exatas;Unidade Sul;Tarde;2496;nao pago;3;M;41;nao;nao;DP;sim
4165553;tecnico em informatica;Exatas;Unidade Centro;manha;3357;pago;3;F;42;sim;nao;N/DP;nao
3930339;tecnico em Direito;juridico;Unidade Norte;Tarde;1889;pago;2;M;40;sim;sim;DP;sim
4358032;tecnico em Enfermagem;saude;Unidade Norte;Noite;3841;nao pago;1;M;45;sim;sim;N/DP;sim
4676038;tecnico em Direito;juridico;Unidade Centro;Noite;2665;pago;1;F;26;sim;sim;DP;nao
4691242;tecnico em Direito;juridico;Unidade Norte;manha;2444;pago;1;M;36;nao;nao;N/DP;nao
4923204;tecnico em Enfermagem;saude;Unidade Centro;Noite;3330;pago;1;M;42;sim;sim;N/DP;sim
4806433;tecnico em Radiologia;saude;Unidade Centro;Tarde;2713;pago;1;F;43;nao;nao;DP;sim
3409385;tecnico em nutricao;saude;Unidade Centro;Tarde;1657;pago;3;M;20;sim;sim;N/DP;nao
3500312;tecnico em Enfermagem;saude;Unidade Centro;manha;3894;pago;3;F;36;sim;nao;DP;sim
3733695;tecnico em informatica;Exatas;Unidade Centro;Noite;1683;nao pago;3;M;36;nao;sim;N/DP;nao
4683686;tecnico em estatistica;Exatas;Unidade Sul;Tarde;2647;pago;1;F;38;nao;sim;N/DP;nao
4618855;tecnico em gestao;Exatas;Unidade Sul;manha;3743;pago;3;M;28;sim;sim;N/DP;nao
4581981;tecnico em nutricao;saude;Unidade Sul;manha;2486;nao pago;1;M;30;sim;sim;DP;nao
4992425;tecnico em Radiologia;saude;Unidade Sul;Tarde;1887;nao pago;1;F;28;sim;sim;N/DP;nao
3581256;tecnico em gestao;Exatas;Unidade Norte;manha;2202;pago;2;M;44;nao;nao;N/DP;nao
4601117;tecnico em Enfermagem;saude;Unidade Norte;manha;3703;pago;1;M;43;sim;nao;N/DP;nao
3819900;tecnico em Radiologia;saude;Unidade Sul;Tarde;3143;nao pago;2;F;44;sim;nao;N/DP;sim
4170927;tecnico em Direito;juridico;Unidade Sul;manha;2229;nao pago;3;M;34;nao;nao;DP;sim
4968890;tecnico em Enfermagem;saude;Unidade Norte;Tarde;2990;pago;1;F;39;sim;nao;N/DP;nao
4925744;tecnico em Radiologia;saude;Unidade Centro;manha;2069;pago;3;M;40;sim;nao;DP;sim
3367889;tecnico em estatistica;Exatas;Unidade Centro;Noite;2764;nao pago;1;F;34;nao;nao;N/DP;nao
4363480;tecnico em mediacao legal;juridico;Unidade Centro;Noite;2165;pago;3;F;44;sim;sim;N/DP;sim
3864963;tecnico em informatica;Exatas;Unidade Centro;manha;1621;pago;1;F;22;nao;nao;N/DP;nao
3101189;tecnico em Radiologia;saude;Unidade Centro;Tarde;2887;nao pago;3;M;38;nao;sim;N/DP;sim
3522023;tecnico em Radiologia;saude;Unidade Sul;Tarde;3676;pago;2;M;19;sim;nao;DP;sim
3870320;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;2233;pago;2;F;36;sim;nao;N/DP;sim
4445873;tecnico em gestao;Exatas;Unidade Centro;manha;2167;pago;3;F;28;nao;sim;DP;sim
4348261;tecnico em Direito;juridico;Unidade Norte;Noite;3756;pago;2;M;29;nao;sim;N/DP;nao
4535990;tecnico em Direito;juridico;Unidade Norte;Tarde;1619;pago;2;F;28;sim;nao;DP;sim
4604083;tecnico em nutricao;saude;Unidade Centro;Tarde;2180;nao pago;2;F;37;nao;nao;N/DP;sim
4422120;tecnico em Radiologia;saude;Unidade Centro;Noite;1474;nao pago;1;F;30;nao;nao;DP;sim
4133499;tecnico em Enfermagem;saude;Unidade Sul;Tarde;3554;pago;3;M;27;sim;nao;N/DP;nao
3341236;tecnico em mediacao legal;juridico;Unidade Sul;Noite;3504;pago;2;M;22;sim;sim;N/DP;nao
3485396;tecnico em gestao;Exatas;Unidade Sul;Noite;1494;nao pago;1;M;31;sim;nao;N/DP;sim
3847792;tecnico em mediacao legal;juridico;Unidade Centro;Noite;1456;pago;3;M;24;nao;sim;N/DP;sim
4643951;tecnico em Enfermagem;saude;Unidade Norte;Tarde;2077;pago;2;M;40;sim;sim;DP;nao
4774643;tecnico em informatica;Exatas;Unidade Sul;manha;2996;pago;2;M;23;nao;sim;N/DP;sim
4021389;tecnico em mediacao legal;juridico;Unidade Norte;manha;3592;pago;2;F;21;nao;nao;DP;sim
3951234;tecnico em Enfermagem;saude;Unidade Norte;Noite;2755;nao pago;1;M;44;nao;nao;N/DP;sim
4385360;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;1360;pago;2;F;28;nao;sim;DP;nao
4050575;tecnico em Enfermagem;saude;Unidade Norte;Tarde;2671;pago;2;F;19;sim;nao;DP;sim
4079396;tecnico em Direito;juridico;Unidade Centro;Tarde;1579;nao pago;2;M;41;sim;sim;DP;nao
4182861;tecnico em Direito;juridico;Unidade Norte;Noite;3306;pago;3;M;40;sim;nao;N/DP;nao
4328445;tecnico em informatica;Exatas;Unidade Norte;Noite;3238;nao pago;1;F;39;sim;sim;DP;sim
3868841;tecnico em gestao;Exatas;Unidade Sul;Noite;3533;nao pago;1;M;41;sim;nao;N/DP;sim
3694559;tecnico em Direito;juridico;Unidade Norte;Tarde;3773;pago;1;M;45;nao;sim;DP;nao
3396924;tecnico em informatica;Exatas;Unidade Sul;Tarde;2380;pago;3;M;30;sim;nao;N/DP;nao
3216702;tecnico em Direito;juridico;Unidade Centro;Tarde;2847;pago;2;F;29;sim;nao;DP;nao
3131493;tecnico em estatistica;Exatas;Unidade Centro;manha;2185;pago;2;M;41;nao;sim;N/DP;sim
4960461;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;1331;nao pago;1;M;41;sim;nao;N/DP;nao
3746067;tecnico em nutricao;saude;Unidade Centro;Noite;2079;pago;2;F;44;sim;nao;N/DP;sim
3681291;tecnico em mediacao legal;juridico;Unidade Norte;manha;2626;pago;3;M;32;nao;nao;N/DP;sim
3985516;tecnico em informatica;Exatas;Unidade Norte;Tarde;1605;pago;2;F;30;sim;sim;DP;nao
3000327;tecnico em informatica;Exatas;Unidade Norte;Tarde;1704;nao pago;2;M;30;nao;sim;DP;nao
3251500;tecnico em mediacao legal;juridico;Unidade Norte;Noite;3233;pago;1;F;36;nao;nao;DP;sim
4481116;tecnico em informatica;Exatas;Unidade Sul;Tarde;3914;pago;2;F;22;nao;nao;N/DP;nao
4247182;tecnico em Enfermagem;saude;Unidade Centro;Noite;2109;nao pago;1;F;37;nao;sim;N/DP;nao
3495144;tecnico em estatistica;Exatas;Unidade Sul;manha;3893;nao pago;1;M;22;sim;nao;DP;nao
3768046;tecnico em informatica;Exatas;Unidade Norte;Noite;1722;nao pago;1;M;32;sim;sim;DP;nao
4581838;tecnico em Enfermagem;saude;Unidade Norte;Noite;3664;nao pago;2;F;19;sim;nao;N/DP;sim
4363245;tecnico em estatistica;Exatas;Unidade Sul;Noite;3759;pago;1;F;18;nao;sim;DP;sim
3046887;tecnico em Direito;juridico;Unidade Norte;manha;2502;pago;3;M;44;sim;sim;N/DP;nao
3247052;tecnico em nutricao;saude;Unidade Norte;Noite;2704;nao pago;3;M;24;sim;sim;N/DP;sim
4802301;tecnico em Radiologia;saude;Unidade Sul;manha;1850;nao pago;3;F;24;nao;sim;DP;sim
4765690;tecnico em informatica;Exatas;Unidade Norte;manha;3581;pago;1;F;29;sim;sim;N/DP;sim
3755298;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;2918;pago;2;M;45;nao;sim;DP;sim
4892636;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;3768;pago;1;F;45;nao;sim;N/DP;nao
3117284;tecnico em Radiologia;saude;Unidade Norte;Noite;1751;nao pago;3;F;26;sim;nao;DP;nao
4106369;tecnico em Radiologia;saude;Unidade Norte;Tarde;1514;pago;2;F;34;sim;sim;N/DP;sim
4984366;tecnico em Direito;juridico;Unidade Sul;manha;3583;pago;1;F;36;sim;sim;N/DP;nao
4356938;tecnico em gestao;Exatas;Unidade Norte;manha;3774;nao pago;3;M;30;sim;nao;N/DP;sim
3751137;tecnico em Direito;juridico;Unidade Norte;Noite;3970;pago;2;M;26;sim;nao;DP;nao
4242096;tecnico em informatica;Exatas;Unidade Sul;Noite;2908;pago;1;F;23;nao;nao;N/DP;nao
4295467;tecnico em nutricao;saude;Unidade Centro;Tarde;1519;pago;1;F;30;sim;nao;N/DP;sim
3483865;tecnico em Direito;juridico;Unidade Norte;manha;3527;pago;3;M;27;sim;nao;N/DP;nao
4881593;tecnico em nutricao;saude;Unidade Centro;Tarde;3593;nao pago;2;F;45;sim;nao;DP;nao
3072742;tecnico em Radiologia;saude;Unidade Norte;manha;3530;pago;3;M;23;nao;nao;DP;sim
4298825;tecnico em gestao;Exatas;Unidade Sul;Noite;2506;nao pago;2;F;21;nao;sim;N/DP;sim
3714630;tecnico em Direito;juridico;Unidade Sul;manha;2865;pago;2;M;45;nao;nao;DP;sim
4654322;tecnico em Direito;juridico;Unidade Norte;manha;2948;nao pago;1;F;24;sim;nao;DP;sim
3058849;tecnico em estatistica;Exatas;Unidade Norte;Tarde;3875;nao pago;3;M;19;nao;nao;DP;nao
4076878;tecnico em Radiologia;saude;Unidade Norte;manha;3366;pago;2;F;42;nao;sim;DP;sim
4910239;tecnico em mediacao legal;juridico;Unidade Centro;Noite;1631;nao pago;1;M;45;nao;nao;DP;sim
4287000;tecnico em Direito;juridico;Unidade Norte;manha;1492;nao pago;2;F;44;sim;nao;N/DP;sim
4332622;tecnico em mediacao legal;juridico;Unidade Centro;Noite;2447;pago;1;M;21;sim;sim;DP;sim
3670546;tecnico em nutricao;saude;Unidade Norte;manha;2841;nao pago;1;F;32;sim;nao;DP;nao
3006535;tecnico em Radiologia;saude;Unidade Norte;manha;2690;pago;2;M;22;sim;nao;N/DP;sim
4211251;tecnico em Direito;juridico;Unidade Centro;Tarde;2570;nao pago;2;F;36;sim;sim;DP;sim
4764149;tecnico em Enfermagem;saude;Unidade Norte;manha;3901;nao pago;3;M;23;nao;sim;DP;sim
3742725;tecnico em nutricao;saude;Unidade Norte;Noite;3243;nao pago;1;F;37;nao;nao;N/DP;sim
3372627;tecnico em informatica;Exatas;Unidade Centro;Tarde;3532;pago;1;F;27;nao;nao;N/DP;sim
3888159;tecnico em Direito;juridico;Unidade Norte;manha;2705;nao pago;1;M;34;sim;nao;N/DP;sim
4596166;tecnico em estatistica;Exatas;Unidade Sul;manha;1535;nao pago;3;F;20;nao;sim;DP;sim
4894073;tecnico em Enfermagem;saude;Unidade Centro;Tarde;1367;nao pago;2;M;32;nao;nao;N/DP;sim
3808611;tecnico em Direito;juridico;Unidade Norte;Tarde;3683;pago;2;F;37;nao;nao;DP;nao
4613945;tecnico em gestao;Exatas;Unidade Norte;manha;2695;nao pago;3;F;18;sim;nao;N/DP;nao
3480094;tecnico em Direito;juridico;Unidade Norte;Noite;2642;pago;2;M;43;sim;nao;N/DP;sim
4653817;tecnico em Radiologia;saude;Unidade Centro;Noite;2280;pago;2;F;29;nao;nao;DP;nao
4428418;tecnico em Direito;juridico;Unidade Norte;manha;3801;pago;2;F;27;sim;nao;DP;nao
3286228;tecnico em informatica;Exatas;Unidade Sul;manha;3574;pago;1;M;29;nao;nao;DP;nao
4884346;tecnico em estatistica;Exatas;Unidade Norte;manha;3504;pago;2;M;26;nao;sim;N/DP;nao
3004707;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;2794;nao pago;3;M;34;nao;sim;DP;nao
3513342;tecnico em Direito;juridico;Unidade Sul;manha;1856;nao pago;1;F;24;nao;sim;N/DP;nao
3381211;tecnico em gestao;Exatas;Unidade Sul;Noite;1652;pago;2;F;38;sim;sim;DP;nao
3499980;tecnico em estatistica;Exatas;Unidade Norte;Tarde;2613;nao pago;2;M;44;nao;sim;DP;nao
3354115;tecnico em Direito;juridico;Unidade Sul;Noite;1780;nao pago;1;M;44;sim;sim;DP;nao
4852717;tecnico em informatica;Exatas;Unidade Sul;Tarde;2688;pago;2;F;37;sim;sim;DP;nao
4641032;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;2287;nao pago;1;M;21;sim;nao;DP;nao
3254560;tecnico em Direito;juridico;Unidade Norte;Tarde;2281;nao pago;1;F;35;nao;sim;DP;sim
4018127;tecnico em Direito;juridico;Unidade Centro;Noite;2961;pago;1;M;21;nao;nao;N/DP;nao
4472851;tecnico em Radiologia;saude;Unidade Norte;Noite;3594;nao pago;1;F;21;sim;nao;N/DP;nao
4096208;tecnico em Radiologia;saude;Unidade Sul;Noite;3691;nao pago;2;M;35;sim;sim;N/DP;sim
3305353;tecnico em Radiologia;saude;Unidade Sul;Noite;3097;pago;3;M;24;nao;nao;DP;sim
3728695;tecnico em Direito;juridico;Unidade Centro;manha;1886;nao pago;1;F;44;nao;sim;DP;nao
3728207;tecnico em Radiologia;saude;Unidade Centro;Noite;3331;nao pago;1;F;22;nao;nao;DP;nao
4706521;tecnico em Enfermagem;saude;Unidade Sul;manha;2805;pago;3;F;40;nao;nao;N/DP;sim
3215356;tecnico em mediacao legal;juridico;Unidade Sul;Noite;3536;pago;3;F;31;nao;sim;DP;nao
4496189;tecnico em Enfermagem;saude;Unidade Sul;Tarde;3988;nao pago;3;F;32;nao;nao;N/DP;nao
4037102;tecnico em gestao;Exatas;Unidade Centro;manha;3202;pago;3;M;23;nao;nao;N/DP;sim
3747477;tecnico em Enfermagem;saude;Unidade Sul;Tarde;1971;pago;2;F;23;nao;nao;N/DP;sim
3989866;tecnico em estatistica;Exatas;Unidade Sul;manha;3920;pago;1;F;39;sim;nao;DP;nao
4847415;tecnico em nutricao;saude;Unidade Norte;Noite;2098;nao pago;1;M;23;nao;nao;DP;nao
4231249;tecnico em Direito;juridico;Unidade Centro;Noite;1931;nao pago;3;M;45;nao;sim;DP;sim
4877541;tecnico em gestao;Exatas;Unidade Centro;manha;3176;pago;3;F;18;sim;nao;DP;nao
3450145;tecnico em Radiologia;saude;Unidade Centro;manha;1613;nao pago;1;M;44;nao;nao;DP;sim
4048524;tecnico em estatistica;Exatas;Unidade Centro;Noite;1720;nao pago;3;F;26;nao;sim;N/DP;nao
4167812;tecnico em informatica;Exatas;Unidade Norte;manha;3368;nao pago;3;M;33;nao;sim;DP;nao
3018088;tecnico em informatica;Exatas;Unidade Centro;Noite;2394;pago;2;F;44;nao;sim;N/DP;nao
3816946;tecnico em Direito;juridico;Unidade Sul;Noite;3635;nao pago;2;F;18;nao;sim;N/DP;nao
4936595;tecnico em mediacao legal;juridico;Unidade Sul;Noite;2789;nao pago;2;F;24;sim;nao;N/DP;sim
4562343;tecnico em mediacao legal;juridico;Unidade Centro;Noite;2681;pago;1;M;38;sim;nao;N/DP;sim
3436828;tecnico em mediacao legal;juridico;Unidade Norte;manha;2024;nao pago;3;M;39;sim;nao;N/DP;sim
3050959;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;2416;pago;3;M;36;sim;nao;N/DP;nao
3519231;tecnico em Direito;juridico;Unidade Sul;Tarde;1403;pago;2;M;28;nao;nao;DP;sim
3739149;tecnico em informatica;Exatas;Unidade Sul;Tarde;1689;nao pago;1;F;18;sim;sim;DP;nao
4585332;tecnico em Enfermagem;saude;Unidade Norte;Tarde;3771;nao pago;3;M;26;nao;nao;DP;sim
4792378;tecnico em mediacao legal;juridico;Unidade Sul;Noite;2392;pago;1;F;27;sim;sim;DP;sim
4993484;tecnico em Direito;juridico;Unidade Sul;Noite;3162;pago;2;M;30;sim;sim;DP;sim
4931977;tecnico em gestao;Exatas;Unidade Centro;Tarde;3671;pago;1;F;41;sim;nao;DP;sim
3747965;tecnico em Radiologia;saude;Unidade Norte;Noite;3857;pago;3;F;23;nao;sim;N/DP;sim
3810835;tecnico em estatistica;Exatas;Unidade Sul;Noite;2351;nao pago;2;F;37;sim;sim;DP;sim
4303428;tecnico em mediacao legal;juridico;Unidade Centro;manha;2970;pago;2;M;19;nao;nao;DP;nao
3790789;tecnico em gestao;Exatas;Unidade Centro;Tarde;2859;pago;3;M;24;nao;sim;DP;sim
4168683;tecnico em estatistica;Exatas;Unidade Sul;Tarde;2338;nao pago;1;M;29;sim;sim;DP;nao
4957807;tecnico em Enfermagem;saude;Unidade Sul;Noite;3514;pago;3;F;31;sim;sim;N/DP;nao
3109982;tecnico em Direito;juridico;Unidade Sul;manha;1553;pago;1;F;45;sim;nao;N/DP;nao
4973899;tecnico em Direito;juridico;Unidade Sul;manha;2561;pago;3;M;35;nao;sim;DP;sim
4485208;tecnico em mediacao legal;juridico;Unidade Norte;manha;3997;nao pago;2;F;26;nao;sim;DP;sim
4966598;tecnico em Direito;juridico;Unidade Centro;Noite;2260;pago;2;F;29;sim;nao;N/DP;sim
4604944;tecnico em nutricao;saude;Unidade Sul;Noite;3714;nao pago;3;F;19;sim;nao;DP;nao
4914013;tecnico em informatica;Exatas;Unidade Centro;manha;2808;nao pago;1;F;41;sim;nao;DP;sim
4855992;tecnico em gestao;Exatas;Unidade Sul;manha;1705;nao pago;2;M;36;nao;nao;N/DP;sim
4461712;tecnico em gestao;Exatas;Unidade Sul;manha;1766;pago;1;F;18;nao;sim;DP;nao
4321776;tecnico em gestao;Exatas;Unidade Norte;Noite;1564;pago;1;F;42;sim;nao;DP;sim
4846848;tecnico em Direito;juridico;Unidade Sul;Noite;2721;pago;2;M;34;sim;sim;DP;sim
3320039;tecnico em informatica;Exatas;Unidade Norte;Tarde;2539;pago;3;F;41;nao;nao;N/DP;sim
4734996;tecnico em informatica;Exatas;Unidade Norte;Noite;3259;nao pago;2;M;18;sim;nao;DP;sim
4630663;tecnico em Enfermagem;saude;Unidade Centro;Tarde;2093;pago;2;M;31;nao;sim;N/DP;nao
4299079;tecnico em Direito;juridico;Unidade Sul;Noite;3934;pago;2;F;28;nao;sim;DP;nao
3051019;tecnico em gestao;Exatas;Unidade Sul;Noite;2083;pago;1;F;22;nao;sim;DP;sim
4101787;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;1525;pago;2;F;37;sim;nao;N/DP;sim
4744693;tecnico em mediacao legal;juridico;Unidade Norte;manha;1752;pago;1;F;28;nao;sim;DP;nao
3929318;tecnico em estatistica;Exatas;Unidade Norte;Tarde;2031;nao pago;1;M;38;sim;sim;DP;sim
3898235;tecnico em estatistica;Exatas;Unidade Centro;Tarde;3336;pago;3;F;24;nao;nao;DP;nao
3713839;tecnico em informatica;Exatas;Unidade Centro;Noite;1481;nao pago;3;F;18;sim;sim;DP;sim
4422204;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;2075;nao pago;1;M;18;sim;sim;N/DP;sim
3981873;tecnico em nutricao;saude;Unidade Norte;Noite;2903;pago;1;F;18;sim;nao;N/DP;sim
3066017;tecnico em Direito;juridico;Unidade Centro;Noite;2695;nao pago;2;M;39;nao;nao;N/DP;nao
4570244;tecnico em mediacao legal;juridico;Unidade Sul;manha;1899;pago;1;M;40;nao;nao;DP;sim
4391709;tecnico em nutricao;saude;Unidade Centro;Noite;3345;nao pago;1;F;31;sim;nao;N/DP;sim
3474625;tecnico em Enfermagem;saude;Unidade Centro;manha;3800;pago;2;M;34;nao;nao;DP;nao
4140560;tecnico em mediacao legal;juridico;Unidade Sul;Noite;1744;pago;2;F;26;sim;nao;N/DP;nao
3786279;tecnico em gestao;Exatas;Unidade Sul;Noite;3823;pago;3;M;28;sim;sim;N/DP;sim
4122626;tecnico em Radiologia;saude;Unidade Sul;manha;2820;nao pago;1;F;27;nao;nao;N/DP;nao
4356106;tecnico em estatistica;Exatas;Unidade Centro;manha;3268;nao pago;1;F;20;nao;sim;DP;nao
4894472;tecnico em Enfermagem;saude;Unidade Sul;Noite;2237;nao pago;3;F;42;sim;sim;DP;sim
4305984;tecnico em Direito;juridico;Unidade Sul;Noite;3985;nao pago;3;M;18;sim;sim;DP;nao
4127612;tecnico em Radiologia;saude;Unidade Sul;manha;1867;pago;2;M;25;nao;nao;DP;sim
3491959;tecnico em Radiologia;saude;Unidade Sul;manha;1998;pago;1;M;24;nao;nao;DP;sim
4945289;tecnico em nutricao;saude;Unidade Norte;Noite;2818;pago;2;M;29;nao;nao;DP;nao
3013554;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;2654;nao pago;3;M;44;sim;nao;N/DP;nao
4611886;tecnico em estatistica;Exatas;Unidade Centro;manha;2017;pago;1;F;37;nao;sim;DP;nao
4608940;tecnico em mediacao legal;juridico;Unidade Norte;Noite;1623;nao pago;1;F;39;sim;nao;N/DP;sim
3145046;tecnico em Radiologia;saude;Unidade Sul;Noite;1803;pago;2;F;37;nao;sim;DP;sim
3924537;tecnico em gestao;Exatas;Unidade Sul;manha;1471;nao pago;2;F;19;nao;nao;DP;sim
4360334;tecnico em Direito;juridico;Unidade Norte;Noite;1414;nao pago;3;M;27;nao;nao;DP;nao
4556478;tecnico em nutricao;saude;Unidade Centro;manha;2859;pago;3;F;21;sim;nao;N/DP;nao
4774885;tecnico em nutricao;saude;Unidade Norte;Noite;2311;nao pago;2;M;20;nao;nao;N/DP;sim
3280430;tecnico em estatistica;Exatas;Unidade Centro;manha;2042;nao pago;2;M;45;sim;nao;DP;sim
4004032;tecnico em mediacao legal;juridico;Unidade Norte;manha;2038;pago;2;M;33;sim;nao;N/DP;nao
4300996;tecnico em nutricao;saude;Unidade Sul;Noite;3403;nao pago;2;F;35;sim;nao;N/DP;nao
3754412;tecnico em nutricao;saude;Unidade Centro;Noite;2942;nao pago;2;F;25;sim;nao;N/DP;nao
3285192;tecnico em estatistica;Exatas;Unidade Norte;manha;3986;pago;2;F;28;sim;nao;N/DP;sim
4202113;tecnico em mediacao legal;juridico;Unidade Sul;Noite;1474;nao pago;3;M;40;nao;sim;DP;sim
4351860;tecnico em Direito;juridico;Unidade Norte;Tarde;2319;nao pago;1;F;24;sim;sim;N/DP;sim
4350341;tecnico em Radiologia;saude;Unidade Centro;manha;3770;nao pago;1;F;25;nao;nao;DP;nao
3039024;tecnico em Direito;juridico;Unidade Norte;Noite;1995;pago;3;F;45;nao;nao;N/DP;nao
4738838;tecnico em estatistica;Exatas;Unidade Norte;manha;3191;pago;2;M;23;sim;nao;DP;nao
3955666;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;3881;pago;1;M;39;nao;sim;N/DP;nao
4375245;tecnico em mediacao legal;juridico;Unidade Centro;manha;3724;pago;1;M;39;sim;sim;DP;sim
3333755;tecnico em mediacao legal;juridico;Unidade Sul;Noite;2947;pago;1;F;41;nao;sim;DP;sim
3582807;tecnico em estatistica;Exatas;Unidade Sul;Tarde;1814;nao pago;3;M;19;nao;sim;N/DP;nao
4204077;tecnico em informatica;Exatas;Unidade Centro;Noite;2206;nao pago;2;F;22;nao;sim;DP;nao
3821160;tecnico em Direito;juridico;Unidade Centro;manha;3352;nao pago;2;M;41;sim;sim;DP;sim
3211559;tecnico em informatica;Exatas;Unidade Norte;Tarde;2446;nao pago;3;M;21;nao;nao;N/DP;nao
4523006;tecnico em mediacao legal;juridico;Unidade Norte;Noite;1570;nao pago;1;F;45;sim;sim;N/DP;nao
3918176;tecnico em Enfermagem;saude;Unidade Sul;Noite;2262;nao pago;2;M;34;sim;nao;DP;nao
4644606;tecnico em mediacao legal;juridico;Unidade Norte;Noite;2943;nao pago;1;M;43;sim;sim;DP;sim
3257151;tecnico em Radiologia;saude;Unidade Sul;Noite;3066;nao pago;3;M;35;sim;nao;DP;sim
3458312;tecnico em Direito;juridico;Unidade Sul;Tarde;3116;nao pago;1;M;26;sim;nao;N/DP;nao
4191741;tecnico em Direito;juridico;Unidade Norte;manha;2935;nao pago;1;M;34;nao;sim;N/DP;nao
